conversation_id_str;created_at;favorite_count;full_text;manual_labeling;id_str;lang;status_id;tweet_url;user_id_str
2,00E+18;Wed Dec 03 10:17:28 +0000 2025;5;@Vamp_Moonbyul @zaivaluera @bckupacc99 Sebab tu buat part time je cukup. 5k sekarang mungkin ok2 lagi 5 tahun masih ok ke? Sekarang kerja dah patah semula kepada skill. Kerja opis pun banyak AI dah ambil alih. Moga semua dimurahkan rezeki.;netral;2,00E+18;in;;https://x.com/undefined/status/1996161857057644775;1,33E+18
1,99E+18;Mon Nov 17 06:12:30 +0000 2025;0;HR pun pening masa habis scroll CV je. Lagi-lagi dengan AI makin ambil alih kerja skill yang relevan hari ini mungkin tak cukup untuk tahun depan. So jalan dia? Company kena start upskill orang dalam team sendiri bukan tunggu calon perfect jatuh dari langit.;netral;1,99E+18;in;;https://x.com/undefined/status/1990302005588570204;1,53E+18
1,99E+18;Fri Nov 14 02:36:17 +0000 2025;50;For those yang kata Ai akan ambil alih kerja orang lain or what i like this kid built steering wheels guna bekas kotak and coding guna chatgpt &amp;ancaman;;;;;
1,98E+18;Mon Oct 27 08:36:47 +0000 2025;1;@KangManto123 Ketawa ngakak. AI ambil alih 85jt lap.kerja tp brpotensi ciptakn 90jt lap. kerja baru.! Koq di forum tsb tdk ada yg brtanya lap. kerja baru spt apa ? Yg hadir DUNGU semua : (Rocky mode on) mirip menterinya ================= @yusuf_dumdum @yu;netral;1,98E+18;in;;https://x.com/undefined/status/1982728168193851753;1,84E+18
1,98E+18;Fri Oct 17 00:29:41 +0000 2025;0;@somexthread Diputihkan saja 630 orang siswa itu tapi sebelum masuk dunia kerja mereka di Godog dulu sama Bapak-Bapak Ti eN aI biar lebih disiplin dan tau Waktu. Yo KODAM Siliwangi dipersilahkan ambil alih 630 siswa tersebut ;netral;1,98E+18;in;;https://x.com/undefined/status/1978981709526794660;1223846814
1,98E+18;Sun Oct 12 04:27:54 +0000 2025;18;Akhir-akhir ini ketar-ketir banget gegara berita kalo AI bakalan ambil alih peluang kerja manusia? Nggak bakal deh kalo kalian bisa kuasain skill penting di bawah ini. Yuk cek sekarang! https://t.co/6QRlzt0DOp;peluang;1,98E+18;in;;https://x.com/undefined/status/1977229717536493650;1,30E+18
1,98E+18;Wed Oct 08 07:25:21 +0000 2025;287;1. This undermines the effort of the activists yang turun padang. Korang lek2 je goyang kaki sambil prompt. 2. Korang lupa ke Z1onist bab fitnah2 ni nombor 1? They can abuse these AI pictures and spread fake news. Tak perlu beriya nak ambil alih kerja dajjal.;netral;1,98E+18;in;;https://x.com/undefined/status/1975824824816836752;1,12E+18
1,97E+18;Sun Sep 28 01:07:06 +0000 2025;10;@cahayapetani Kita tak perlu takut yang AI akan mengambil kerja kita atau ambil alih hidup kita Yang kita perlu takut adalah dengan orang yang tahu guna AI Suka tak suka belajarlah guna AI Semoga kita menjadi insan yang lebih berguna dan berkesan;netral;1,97E+18;in;;https://x.com/undefined/status/1972105755772977554;14599685
1,96E+18;Thu Aug 28 06:46:21 +0000 2025;1;AI Kini Sudah Mula Ambil Alih &amp;ancaman;;;;;
1,96E+18;Thu Aug 28 01:23:33 +0000 2025;0;Studi mengungkap AI bisa menggeser posisi pekerjaan entry level yang biasanya menyasar anak muda pencari kerja. https://t.co/bKhbx8czu9;netral;1,96E+18;in;;https://x.com/undefined/status/1960875871126085961;74501380
1,95E+18;Sat Jul 19 13:15:46 +0000 2025;0;Bill Gates: 10 tahun lagi kerja cuma 2 hari/minggu ? AI &amp;netral;;;;;
1,94E+18;Mon Jul 07 03:05:15 +0000 2025;0;Sebahagian besar lapangan kerja professional sudah di ambil alih oleh Artificial Intelligence (AI). Menciptakan lapangan pekerjaan menjadi tantangan besar dimasa akan datang. Hanya pelaku fitnah gosip ghibah buzzer yg masih bisa bertahan ;netral;1,94E+18;in;;https://x.com/undefined/status/1942057296986833400;268621599
1,94E+18;Mon Jun 30 16:30:45 +0000 2025;0;anj ini kerjaan gua kapan di ambil alih sama ai sih cape bat kerja mulu;netral;1,94E+18;in;;https://x.com/undefined/status/1939723290232377466;2801067998
1,94E+18;Wed Jun 18 07:16:07 +0000 2025;0;AI bakal jadi tenaga kerja baru? China Mobile sebut jumlah makhluk silikon berbasis AI akan lampaui manusia dan ambil alih berbagai peran di masyarakat! Selengkapnya: https://t.co/a3DS17v9u9 #MWC2025 #AI https://t.co/pexItrH9Vu;netral;1,94E+18;in;;https://x.com/undefined/status/1935235060262711785;615964857
1,93E+18;Fri Jun 06 09:36:21 +0000 2025;1;Pernah terfikir tak kalau AI betul-betul ambil alih kerja manusia apa akan jadi dengan kita? ? Jangan panik masih ada ruang untuk kita kekal relevan.? Layari MyMahir untuk tahu:? Kerjaya yang mungkin terjejas? Skil apa yang perlu ditambah? Cara untuk kekal https://t.co/CwlzgPwXxX;netral;1,93E+18;in;;https://x.com/undefined/status/1930921694866366511;300794100
1,93E+18;Tue Jun 03 03:30:05 +0000 2025;0;Robot AI Bakal Ambil Alih Kerja Jual Kereta Dan Buat Kopi Benarkah? https://t.co/4o2wLK53x8;netral;1,93E+18;in;;https://x.com/undefined/status/1929742357416792264;2481818051
2,00E+18;Wed Dec 03 02:04:59 +0000 2025;0;@amanz at the end of the day ai akan ambil alih sepenuhnya pekerjaan manusi. sekian .;netral;2,00E+18;in;;https://x.com/undefined/status/1996037922307637448;1,24E+18
1,99E+18;Tue Nov 11 06:20:18 +0000 2025;0;2/ Dlm 10-20 thn ke depan AI bisa AMBIL ALIH HAMPIR SEMUA PEKERJAAN MANUSIA dan masyarakat bisa hadapi tantangan besar.Karena itu pd saat tsb perusahaan teknologi perlu ambil peran sbg 'PELINDUNG' ujarnya dikutip dari Reuters Senin (10/11/2025) #AI #Disclosure #GreatAwakening;peluang;1,99E+18;in;;https://x.com/undefined/status/1988129640372932869;7,61E+17
1,99E+18;Tue Nov 04 11:57:40 +0000 2025;0;@baseconvo kl menurutku sih AI cuma buat bantuan manusia aja banyak hal yg cuma bisa dilakuin manusia tp AI gabisa. tp banyak juga sekarang bidang pekerjaan yg udah di ambil alih sama AI;netral;1,99E+18;in;;https://x.com/undefined/status/1985677826302099781;1,34E+18
1,96E+18;Sun Sep 07 06:51:13 +0000 2025;0;@sugondese6666 Setelah Pekerjaan Programmer Di Ambil Alih Berikut Pekerjaan Yang Akan Di Ambil Alih Oleh AI ;netral;1,96E+18;in;;https://x.com/undefined/status/1964582207164674301;1,46E+18
1,96E+18;Tue Aug 26 06:04:01 +0000 2025;0;Geoffrey Hinton Godfather of AI memperingatkan: kecerdasan buatan super pintar bisa ambil alih dunia &amp;ancaman;;;;;
1,95E+18;Tue Aug 05 01:38:38 +0000 2025;1;@elgats @18fesss Diberi otoritas tidak terbatasa dengan kemampuan tidak terbatas Saya setuju sih kalo manusia terancam nilainya secara ekonomi politik dan militer Karena sebagian besar pekerjaan manusia di ambil alih AI;ancaman;1,95E+18;in;;https://x.com/undefined/status/1952544746687402331;1,92E+18
1,95E+18;Tue Jul 29 01:15:41 +0000 2025;0;CEO OpenAI Peringatkan: AI Dapat Ambil Alih Pekerjaan Manusia Bahkan Dokter Sekaligus https://t.co/K1gBD2QTp1 #AIvsManusia #TeknologiAI #SamAltman #OpenAI #PekerjaanMasaDepan #RevolusiDigital #AIIndonesia #ChatGPT #BITVONLINE;netral;1,95E+18;in;;https://x.com/undefined/status/1950002254724972604;1,64E+18
1,94E+18;Thu Jul 03 14:39:13 +0000 2025;0;Depopulasi penduduk adalah pilihan yang tepat apalagi di jaman yg semakin canggihnya teknologi pekerjaan manusia akan semakin di ambil alih oleh AI dan Robot.;netral;1,94E+18;in;;https://x.com/undefined/status/1940782386905813249;1,80E+18
1,94E+18;Sun Jun 22 21:11:11 +0000 2025;0;di scene yang pertama &amp;netral;;;;;
1,94E+18;Wed Jun 18 01:12:08 +0000 2025;0;2. Bila AI ambil alih ekonomi dan pekerjaan apakah kita bersedia jadi kreator atau hanya tukang klik dan buat prompt gambar kucing dan Pak Long Duda sahaja? 3. Bila kuasa dunia merancang dunia tanpa sempadan apakah kita bersedia pertahan identiti Islam?;netral;1,94E+18;in;;https://x.com/undefined/status/1935143457082966420;9,29E+17
1,93E+18;Mon Jun 16 06:55:26 +0000 2025;0;Ancaman AI Mengubah Banyak Aspek Kehidupan Modern 'Juga akan Ambil Alih Beberapa Pekerjaan dalam Waktu Dekat Ini' https://t.co/UKRCKZ15AG;ancaman;1,93E+18;in;;https://x.com/undefined/status/1934505076921598060;1,54E+18
1,93E+18;Fri Jun 06 07:01:13 +0000 2025;2;@goonjol @gadingnstn @goonjol @gadingnstn Wah pertanyaan yang bikin mikir nih! AI emang lagi jadi ancaman buat banyak pekerjaan apalagi setelah statement gede dari tokoh sekelas itu yang bilang 18 bulan lagi AI bakal ambil alih lebih banyak peran. Jadi mi;netral;1,93E+18;in;;https://x.com/undefined/status/1930882654683189657;1,72E+18
1,93E+18;Sat May 24 07:02:31 +0000 2025;0;gua kasi tau ente ya AI itu gak bisa ambil alih pekerjaan designer kok. Mereka itu gak organik gak punya ciri khas gak ada hasil riset gak ada makna dalam. Bisnis yg pakai AI design pasti bisnis murah/ecek2. Hal ini bisa kita liat n gunain sebagai keuntungan;netral;1,93E+18;in;;https://x.com/undefined/status/1926171938226917840;8,85E+17
2,01E+18;Mon Dec 29 08:28:30 +0000 2025;2;Beberapa analis menilai masuknya Asus ke produksi chip DRAM akan menjadi langkah ekstrem namun tetap logis jika krisis memori berlangsung panjang. Baca di sini: https://t.co/txl6mrsfAJ ~TR #Asus #RAM #DDR5 https://t.co/1dRzLdkfhO;netral;2,01E+18;in;;https://x.com/undefined/status/2005556522143907877;23343960
2,01E+18;Mon Dec 29 08:27:50 +0000 2025;0;Beberapa analis menilai masuknya Asus ke produksi chip DRAM akan menjadi langkah ekstrem namun tetap logis jika krisis memori berlangsung panjang. Baca di sini: https://t.co/fNHZMEaxLv ~TR #Asus #RAM #DDR5 https://t.co/wV57SUrgKX;netral;2,01E+18;in;;https://x.com/undefined/status/2005556350672396425;74501380
2,01E+18;Sun Dec 28 07:21:46 +0000 2025;0;@heyarleen Ya berdasarkan prediksi dari analis seperti Counterpoint dan Trendforce harga HP global diproyeksikan naik sekitar 6-7% di 2026 karena kenaikan biaya RAM akibat permintaan tinggi dari industri AI. Ini bisa berdampak pada ponsel mid-range dan bu;netral;2,01E+18;in;;https://x.com/undefined/status/2005177338879737891;1,72E+18
2,00E+18;Wed Dec 24 04:14:37 +0000 2025;2;Analis Joe Burnett sarankan Elon Musk borong Bitcoin! Musk disebut bisa capai kekayaan $1 Triliun lebih cepat jika menjadikan BTC sebagai aset jaminan bisnis AI &amp;peluang;;;;;
2,00E+18;Mon Dec 22 12:29:06 +0000 2025;0;Peran perempuan di era AI. Kemenkum Jabar siapkan digital talent. Perempuan jangan takut teknologi. Coding data analis. Kami dorong pegawai perempuan masuk ranah teknis IT. Kesetaraan digital. Kemenkum Jabar - Asep Sutandar;netral;2,00E+18;in;;https://x.com/undefined/status/2003080353448366172;1177725229
2,00E+18;Mon Dec 22 07:55:01 +0000 2025;0;Apple ditekan untuk mempercepat pengembangan AI karena peluncuran Siri generasi baru kembali tertunda. Para analis menilai Apple tertinggal dari pesaing yang merilis model AI lebih cepat. Namun penjualan iPhone 17 justru mencatat hasil kuat dan membuat posisi Apple di pasar tetap https://t.co/tjhVKnL1hi;netral;2,00E+18;in;;https://x.com/undefined/status/2003011380392378454;1,89E+18
1,99E+18;Tue Nov 11 06:20:18 +0000 2025;0;1/Namun yang menarik Chen justru sampaikan pandangan yg cukup pesimistis mengenai masa depan AI. Ia menilai teknologi tsb dlm jangka pendek memang membantu manusia tetapi dlm 5-10 thn ke depan bisa ANCAM LAPANGAN KERJA!! #AI #Disclosure #GreatAwakening https://t.co/JGPrQyCQMo;peluang;1,99E+18;in;;https://x.com/undefined/status/1988129638091215070;7,61E+17
1,96E+18;Thu Aug 28 07:09:29 +0000 2025;1;Kehadiran AI ancam dunia kerja. Kaum muda dan Gen Z disebut-sebut paling berdampak! https://t.co/h7SvWJGlHQ;netral;1,96E+18;in;;https://x.com/undefined/status/1960962929336909954;69183155
1,96E+18;Thu Aug 28 07:03:26 +0000 2025;0;Kehadiran AI ancam dunia kerja. Kaum muda dan Gen Z disebut-sebut paling berdampak! https://t.co/2lAjSbcpkb;netral;1,96E+18;in;;https://x.com/undefined/status/1960961406888460754;135815019
1,94E+18;Mon Jun 23 19:30:12 +0000 2025;0;@tanyakanrl Jaman AI gini ga uaah takut disebarin. Klo disebarin bilang aja itu editan AI. Trus ke pelakunya ancam juga mo laporin ke poliai klo sebarin..(cari data dia rumah dimana sekolah/kerja dimana);netral;1,94E+18;in;;https://x.com/undefined/status/1937231736900907431;2417189370
1,93E+18;Thu Jun 12 07:38:28 +0000 2025;0;@geloraco @MajelisUlamaID bro kerja bro video ai vlog neraka kalian ancam penjara masa orang begini kalian diem aja;netral;1,93E+18;in;;https://x.com/undefined/status/1933066355395473772;1406485484
1,93E+18;Wed May 21 05:53:18 +0000 2025;0;AI Ancam Lapangan Kerja Perempuan Lebih dari Laki-Laki Peringatan ILO - https://t.co/6wFjbTcl4e https://t.co/NgkqH6i2RK;netral;1,93E+18;in;;https://x.com/undefined/status/1925067355278999585;1388165892
1,92E+18;Sat May 10 15:51:53 +0000 2025;0;@adilkokbeginiya @romeogadungan AI sedang mengubah dunia kerja di Indonesia. Bisa ciptakan peluang baru seperti spesialis AI tapi juga ancam pekerjaan terutama di sektor pertanian yang mempekerjakan 30% tenaga kerja. Studi prediksi AI tambah USD 366 milia;peluang;1,92E+18;in;;https://x.com/undefined/status/1921231728515182739;1,72E+18
1,90E+18;Sun Mar 16 16:11:54 +0000 2025;0;Potret Robot Petani China yang Bisa Ancam Tenaga Kerja Manusia Foto tersebut merupakan hasil rekayasa artificial intelligence (AI). Probabilitas atau kemungkinannya mencapai 99 8 persen. Unggahan foto disertai klaim robot petani China yang bisa mengancam https://t.co/YgpDxl981z;ancaman;1,90E+18;in;;https://x.com/undefined/status/1901305433153053054;8,03E+17
1,90E+18;Sat Mar 15 15:46:01 +0000 2025;0;Meutya Hafid Khawatir Teknologi AI Ancam Peran Perempuan dalam Dunia Kerja https://t.co/eH1jA4PWPH via @asiaworldview;ancaman;1,90E+18;in;;https://x.com/undefined/status/1900936530916761645;1,84E+18
1,84E+18;Sun Sep 22 08:05:28 +0000 2024;0;IMD Ungkap AI Ancam Lapangan Kerja: Indonesia Perlu Antisipasi https://t.co/8NclBws3Un;netral;1,84E+18;in;;https://x.com/undefined/status/1837765140726378781;1578222594
1,81E+18;Fri Jul 05 02:50:16 +0000 2024;0;Banyak yang memperkirakan lapangan kerja terkikis karena hadirnya kecerdasan buatan atau AI. https://t.co/1vZ6tSCbHy;netral;1,81E+18;in;;https://x.com/undefined/status/1809057175769166148;135815019
1,77E+18;Thu Mar 07 10:56:26 +0000 2024;0;Kecerdasan buatan (AI) makin berkembang. Meski pun kemunculan AI ini bisa ringankan beban kerja manusia di sisi lain bisa munculkan pengangguran. Nah bgmn pekerja kreatif di Indonesia merespons kemajuan AI ini? https://t.co/whLRmf0Eqz #RuangPublikKBR #PodcastIdonesia https://t.co/jmgCRgmjFI;ancaman;1,77E+18;in;;https://x.com/undefined/status/1765692980827128200;124390203
1,76E+18;Mon Feb 26 13:42:54 +0000 2024;0;Masa depan jurnalisme semakin samar dan tidak jelas salah satunya karena AI atau kecerdasan buatan yang mengubah kerja jurnalisme dan cara konsumsinya. https://t.co/ns0Ajxm8e7;netral;1,76E+18;in;;https://x.com/undefined/status/1762110993931383025;135815019
1,75E+18;Tue Jan 16 13:46:22 +0000 2024;1;Jakarta Pungut Pajak Hiburan 40% - IMF: AI Ancam 40% Lapangan Kerja https://t.co/SWDshjS5NB;netral;1,75E+18;in;;https://x.com/undefined/status/1747253967040700526;8,47E+17
1,75E+18;Tue Jan 16 06:02:53 +0000 2024;0;IMF menilai 40% pekerjaan di seluruh dunia bisa terdampak dengan adanya peningkatan AI. Begini penjelasannya. https://t.co/zGx5nmEiAN;netral;1,75E+18;in;;https://x.com/undefined/status/1747137327724441983;135795460
1,65E+18;Mon May 01 13:44:52 +0000 2023;1;Berdasarkan survei ke lebih dari 800 perusahaan WEF menyebut jumlah lapangan kerja tahun 2027 akan berkurang 14 juta. https://t.co/X3vAjpYpOY;netral;1,65E+18;in;;https://x.com/undefined/status/1653032744308334594;135795460
1,69E+18;Tue Aug 08 14:11:53 +0000 2023;0;... Yuk gabung dan terlibat dalam #JournalismTalk AI Ancam Kerja Jurnalis? pada Rabu 09 Agustus 2023 pukul 13.00-15.00 WIB melalui zoom atau LIVE di YouTube AJI Indonesia. Daftar melalui tautan ~&gt;ancaman;;;;;
1,99E+18;Sun Nov 23 06:49:25 +0000 2025;1;@syofyan_zuhad @cinnamo0ns_ @lwastuargo @BagasN7 Catatan ini ringkasan sesi obrolan tentang karir dev di era AI. Inti: - AI ancam pekerjaan repetitif freshgrad bangun online presence (LinkedIn) &amp;ancaman;;;;;
1,94E+18;Sat Jun 28 00:06:43 +0000 2025;0;Bill Gates Khawatir AI Ancam Banyak Pekerjaan Manusia https://t.co/hrFvC6SzhS;ancaman;1,94E+18;in;;https://x.com/undefined/status/1938750874882589103;1,90E+18
1,92E+18;Tue May 20 09:38:38 +0000 2025;1;AI lebih berisiko ancam pekerjaan wanita berbanding lelaki Laporan ILO https://t.co/bFcBWy3sGv;ancaman;1,92E+18;in;;https://x.com/undefined/status/1924761673820471486;155432431
1,92E+18;Fri May 09 17:26:35 +0000 2025;0;Banyak perusahaan besar tidak dipikirkan nasib manusia demi al..apalagi manusia dan al siapa yg menciptakan ? AI Ancam Pekerjaan Manusia 7 Profesi Ini Masih Aman Halaman all Sumber: https://t.co/GmH7Gs96t9 https://t.co/yWGNyM41ve;netral;1,92E+18;in;;https://x.com/undefined/status/1920893170646188300;131720346
1,92E+18;Fri May 09 14:42:12 +0000 2025;0;AI Ancam Pekerjaan Manusia 7 Profesi Ini Masih Aman - Swastika Advertising Pekanbaru - https://t.co/0M9b1O8q3Z;netral;1,92E+18;in;;https://x.com/undefined/status/1920851805036052837;1,27E+18
1,91E+18;Mon Apr 07 07:21:00 +0000 2025;0;@DadSquad4 @howtodresvvell Jujur dampak negatif AI ada banyak: bias dari data bisa diskriminasi otomasi ancam pekerjaan rutin privasi terganggu karena data besar etika jadi isu karna keputusan AI sulit dipahami bisa disalahgunakan untuk kejahatan siber ku;ancaman;1,91E+18;in;;https://x.com/undefined/status/1909144361360666820;1,72E+18
1,91E+18;Tue Apr 01 19:27:21 +0000 2025;0;@warmhugshere AI memengaruhi voice actor dan ilustrator secara berbeda. Voice cloning ancam pekerjaan aktor tanpa izin sementara AI art gantikan karya ilustrator picu debat soal standar ganda. Kasus profil tinggi sering dimaafkan tapi kreator kecil hadapi;ancaman;1,91E+18;in;;https://x.com/undefined/status/1907152825596961213;1,72E+18
1,89E+18;Fri Feb 07 14:20:00 +0000 2025;1;Perkembangan AI Ancam Lapangan Pekerjaan Pengamat Teknologi: Adaptasi Kuncinya https://t.co/vEyAlQ4hrt;netral;1,89E+18;in;;https://x.com/undefined/status/1887868921094734293;231355136
1,89E+18;Mon Feb 03 05:20:00 +0000 2025;0;5 Fakta AI Ancam 83 Juta Pekerjaan Profesi Ini Bakal Hilang https://t.co/KbrltOx9j8;netral;1,89E+18;in;;https://x.com/undefined/status/1886283474560020755;47274731
1,88E+18;Thu Jan 16 16:37:02 +0000 2025;0;AI Ancam Pekerjaan Menteri Satryo Ungkap Kunci Manusia Bertahan https://t.co/02UaSf3hpo;netral;1,88E+18;in;;https://x.com/undefined/status/1879930875196084712;1632918924
1,87E+18;Thu Dec 26 11:36:20 +0000 2024;0;15 pekerjaan diprediksi hilang dalam 10 tahun ke depan akibat AI dan otomatisasi. Apa saja pekerjaan itu? Simak daftarnya. https://t.co/leagbHkEgE;ancaman;1,87E+18;in;;https://x.com/undefined/status/1872245055060406753;1,29E+18
1,87E+18;Sun Dec 22 14:10:45 +0000 2024;0;JOKOWI: 85 JUTA PEKERJAAN HILANG?2025 ?? AI &amp;ancaman;;;;;
1,87E+18;Wed Dec 18 01:34:19 +0000 2024;0;JOKOWI: 85 JUTA PEKERJAAN HILANG?2025 ?? OTOMATISASI DAN AI ANCAM INDONE... https://t.co/UgkhxyXFuF via @YouTube;ancaman;1,87E+18;in;;https://x.com/undefined/status/1869194451396210944;1,84E+18
1,85E+18;Mon Oct 21 05:46:24 +0000 2024;0;Adakah AI berbahaya? AI boleh tingkatkan produktiviti dan bantu perubatan tapi jika disalah guna ia boleh ancam privasi dan pekerjaan. Pembangunan AI perlu dikawal dengan etika yang ketat. #tech #paanhanztech #AI https://t.co/kctwnIQ22e;netral;1,85E+18;in;;https://x.com/undefined/status/1848239392047223131;1,82E+18
1,84E+18;Mon Sep 23 07:00:01 +0000 2024;0;Kecerdasan buatan atau AI mengancam sejumlah lapangan pekerjaan khususnya di sektor-sektor yang bergantung pada pekerjaan repetitif yang bisa diotomatisasi. #AI #Teknologi #MedcomId #MudaMemberiArti https://t.co/a7Stawdn3i;ancaman;1,84E+18;in;;https://x.com/undefined/status/1838111060265689485;9,03E+17
1,98E+18;Fri Oct 24 11:51:09 +0000 2025;0;Banyak orang mulai sadar, beberapa pekerjaan copywriter memang mulai kelihatan paling rentan karena prosesnya sudah bisa dibantu atau diganti oleh sistem AI. Kalau dibiarkan tanpa arah yang jelas, efeknya bisa besar ke dunia kerja.;ancaman;;;;;
1,93E+18;Thu Jun 12 12:08:30 +0000 2025;0;Jujur, pembahasan AI pada bidang tim operasional sebaiknya dilihat dari jenis tugasnya, bukan hanya dari nama profesinya. Perusahaan seharusnya tidak hanya bicara efisiensi, tapi juga transisi skill pekerja.;netral;;;;;
2,01E+18;Sun Dec 28 06:26:24 +0000 2025;0;5 laptop asus terbaik untuk content creator &amp;netral;;;;;
2,00E+18;Sun Dec 21 13:38:26 +0000 2025;5;Sudah banyak banget desainer yang nunjukin proses dan karya mereka tanpa AI. Inilah saat yang tepat buat kamu juga ikut nunjukin karyamu.;netral;2,00E+18;in;;https://x.com/undefined/status/2002735414302670960;1,40E+18
2,00E+18;Fri Dec 19 13:45:17 +0000 2025;9;[AI bikin desainer jadi pengangguran?] https://t.co/MkCYD0ZXyf;ancaman;2,00E+18;in;;https://x.com/undefined/status/2002012362015117769;1,40E+18
2,00E+18;Thu Dec 18 11:22:22 +0000 2025;0;Freelancer desainer grafis Bandung Lagi butuh responden untuk prasurvei skripsi tentang dampak AI ke pekerjaan &amp;netral;;;;;
2,00E+18;Thu Dec 18 08:29:52 +0000 2025;0;semoga ada kiamat besar di ranah ai dan kumpeni kumpeni yg sudah invest besar2an di ai balik nge hire actual human being buat jadi ilustrator desainer engineer dll dll ;netral;2,00E+18;in;;https://x.com/undefined/status/2001570598993244267;1,51E+18
2,00E+18;Thu Dec 18 07:52:30 +0000 2025;0;AI telah membawa perubahan termasuk industri desain Lalu apakah AI akan menggantikan peran desainer grafis? Rasuardie dari IKJ berbagi pandangannya tentang dampak AI. Ikuti hanya di: @beritaKBR https://t.co/07WeJQ2RJr https://t.co/ZT2TfrBgYj https://t.co/c30LeiYHhA https://t.co/lX1LeuFPVs;ancaman;2,00E+18;in;;https://x.com/undefined/status/2001561194793177189;177033701
2,00E+18;Fri Dec 12 04:15:21 +0000 2025;1;@kuswanto gaskeun! justru imho desainer lebih diuntungkan karena AI (sekarang) lebih dioptimasi untuk bikin kode drpd bikin desain. Selama file Figma-nya ngikutin best practices hasil interpretasi si agent juga bakal semakin akurat.;netral;2,00E+18;in;;https://x.com/undefined/status/1999332220746752366;1,38E+18
2,00E+18;Wed Dec 10 09:33:33 +0000 2025;0;Puluhan insinyur dan desainer Apple dilaporkan hengkang ke OpenAI dalam beberapa bulan terakhir terutama setelah akuisisi startup AI milik Jony Ive. https://t.co/IrxlJkNjUl;netral;2,00E+18;in;;https://x.com/undefined/status/1998687521304440919;74501380
2,00E+18;Tue Dec 09 06:41:46 +0000 2025;0;pengen banget yapping soal AI. abis cukup sebel sama desainer yang terlalu menggaungkan AI eeww;netral;2,00E+18;in;;https://x.com/undefined/status/1998281903141761296;927620244
2,00E+18;Mon Dec 08 00:58:54 +0000 2025;0;@kumparan Ya kayak ai nyemplung ke dunia sehari2 gmn ga khawatirnya pekerja seni? Desainer artis penulis bahkan programmer. Bioskop musti involving juga;ancaman;2,00E+18;in;;https://x.com/undefined/status/1997833228145807664;50868665
2,00E+18;Sun Dec 07 17:51:48 +0000 2025;0;Gak bisa adil gak bisa melindungi artist gak bisa memanfaatkan potensi artist gak bisa ngonsep gak bisa nge-hire desainer grafis have no respect for human and art with those AI slop etc. This agency is dumb af;netral;2,00E+18;in;;https://x.com/undefined/status/1997725744919891990;1,51E+18
2,00E+18;Sun Dec 07 00:24:14 +0000 2025;0;AI untuk Desain Grafis Cara Baru Biar Ide Gak Macet Ekspektasi: Jadi desainer grafis futuristik pakai AI. Realita: Otak nge-freeze liat hasil prompt 'kucing gladiator makan batagor'. Ternyata yang butuh di-debug bukan aplikasinya tapi hidup ini. #RealitaKerja https://t.co/MFBw1HV7nU;netral;2,00E+18;in;;https://x.com/undefined/status/1997462116077330698;1,74E+18
2,00E+18;Thu Dec 04 08:30:22 +0000 2025;0;Meta merekrut Alan Dye salah satu eksekutif desain terkemuka Apple yang tampaknya menjadi pukulan besar bagi raksasa iPhone. https://t.co/pTaIDT2c1W;netral;2,00E+18;in;;https://x.com/undefined/status/1996497294901047635;350668803
1,99E+18;Fri Nov 28 13:10:23 +0000 2025;5;Bikin copy bukan untuk memukau copywriter. Bikin desain bukan untuk desainer grafis. Semuanya untuk TARGET MARKET Pake AI? Boleh aja kalo bisa konversi ke sales Copywriting yg katanya biasa aja? Kalo TARGET MARKET-nya tertarik berarti copy-nya bagus ;netral;1,99E+18;in;;https://x.com/undefined/status/1994393432673137069;548998445
1,99E+18;Thu Nov 27 13:22:30 +0000 2025;0;yg jelas perusahaan seiring waktu selalu cari celah dan solusi gimana caranya efisiensi tenaga waktu pikiran dan tentu uang . demand AI asalnya kebanyakan dr kebutuhan perusahaan. jd dlm konteks profesi desainer siap siap aja beberapa tahun ke depan;peluang;1,99E+18;in;;https://x.com/undefined/status/1994034097145192932;1,47E+18
1,99E+18;Sat Nov 22 07:54:44 +0000 2025;0;@effendii_ Saya desainer disuruh pake AI sama business owner biar cepet jadi. Uniknya pendapatan saya mlh bertambah krn saking mudahnya nyelesain projects. Punya kerjaan full time tapi side job jalan dan cepet selesai krn AI. Awalnya saya benci bgt lama2 ;netral;1,99E+18;in;;https://x.com/undefined/status/1992139670189379874;550012239
2,00E+18;Wed Dec 10 14:08:10 +0000 2025;0;ganti orang IT dengan AI. sejak dulu juga kerjaan kita selalu fokus di automatisasi dengan kata lain membuat pengganti diri sendiri. jadi apa poin plus kita sebagai manusia saat dibandingkan dengan AI? mungkin jawaban ini yang akan menentukan perkembangan karir kita kedepan.;netral;2,00E+18;in;;https://x.com/undefined/status/1998756632575226345;149289007
2,00E+18;Mon Dec 08 14:26:14 +0000 2025;2;Dari bulan kemaren sampai sekarang kerjaan dia dan fandomnya ngeslutshaming jk tp skrng tiba tiba malah berlagak jd korban. Ngelawak bgt si babi. Nuduh cheater ganti ganti cewek dgn bermodalkan editan ai dan malah nganggap siatuasinya lucu? Lucu dari mana njing? https://t.co/KLFm0G3Znw;netral;2,00E+18;in;;https://x.com/undefined/status/1998036401158516766;9,31E+17
